Hardware,Num of Hardware,Framework,Model,Input Output Length,Batch Size,Latency,Throughput
AMD MI250 GPU,4,vLLM,mistralai/Mixtral-8x7B-v0.1,128,32,4.215789207633255,1943.1711588348107
AMD MI250 GPU,4,vLLM,mistralai/Mixtral-8x7B-v0.1,256,32,8.382114338000731,1954.6380947969565
AMD MI250 GPU,4,vLLM,mistralai/Mixtral-8x7B-v0.1,512,32,17.38297138930017,1885.063218833223
AMD MI250 GPU,4,vLLM,mistralai/Mixtral-8x7B-v0.1,1024,32,35.34274793693282,1854.2983730904393
AMD MI250 GPU,4,vLLM,mistralai/Mixtral-8x7B-v0.1,2048,32,75.40974202582827,1738.1308631861796
AMD MI250 GPU,4,vLLM,mistralai/Mixtral-8x7B-v0.1,128,64,5.223247766096999,3136.7457056785806
AMD MI250 GPU,4,vLLM,mistralai/Mixtral-8x7B-v0.1,256,64,10.594877744732852,3092.8153008929544
AMD MI250 GPU,4,vLLM,mistralai/Mixtral-8x7B-v0.1,512,64,21.434646987933473,3057.4797913347097
AMD MI250 GPU,4,vLLM,mistralai/Mixtral-8x7B-v0.1,1024,64,45.192586012401925,2900.298734045242
AMD MI250 GPU,4,vLLM,mistralai/Mixtral-8x7B-v0.1,2048,64,98.62289393313112,2658.044086373499
AMD MI250 GPU,4,vLLM,mistralai/Mixtral-8x7B-v0.1,2048,64,97.55844053843369,2687.045821491242
AMD MI250 GPU,4,vLLM,Qwen/Qwen2-72B,128,1,5.5656230295683295,45.99664739058969
AMD MI250 GPU,4,vLLM,Qwen/Qwen2-72B,256,1,11.559814083100354,44.29136976765989
AMD MI250 GPU,4,vLLM,Qwen/Qwen2-72B,512,1,23.65900778410093,43.281612202187844
AMD MI250 GPU,4,vLLM,Qwen/Qwen2-72B,1024,1,47.4308995059672,43.178603427968824
AMD MI250 GPU,4,vLLM,Qwen/Qwen2-72B,2048,1,94.8659248761008,43.17672552446584
AMD MI250 GPU,4,vLLM,Qwen/Qwen2-72B,128,16,6.341484151666616,645.9055801509057
AMD MI250 GPU,4,vLLM,Qwen/Qwen2-72B,256,16,13.122882255434524,624.2531054187796
AMD MI250 GPU,4,vLLM,Qwen/Qwen2-72B,512,16,26.875868677968295,609.6175046959845
AMD MI250 GPU,4,vLLM,Qwen/Qwen2-72B,1024,16,54.49142307759855,601.3423425065758
AMD MI250 GPU,4,vLLM,Qwen/Qwen2-72B,2048,16,113.71909748439842,576.2972222760662
AMD MI250 GPU,4,vLLM,Qwen/Qwen2-72B,128,32,7.5186814107650815,1089.5527490060792
AMD MI250 GPU,4,vLLM,Qwen/Qwen2-72B,128,1,5.521725888608489,46.36231590708565
AMD MI250 GPU,4,vLLM,Qwen/Qwen2-72B,256,1,11.46418750747107,44.66081871622702
AMD MI250 GPU,4,vLLM,Qwen/Qwen2-72B,512,1,23.550842067265574,43.48039858087732
AMD MI250 GPU,4,vLLM,Qwen/Qwen2-72B,1024,1,47.04159833063216,43.535935696861735
AMD MI250 GPU,4,vLLM,Qwen/Qwen2-72B,2048,1,94.72052152080045,43.243005150689825
AMD MI250 GPU,4,vLLM,Qwen/Qwen2-72B,128,16,6.313990838701526,648.7180777795273
AMD MI250 GPU,4,vLLM,Qwen/Qwen2-72B,256,16,13.046398808566543,627.9127382355473
AMD MI250 GPU,4,vLLM,Qwen/Qwen2-72B,512,16,26.809635040732005,611.1235746069542
AMD MI250 GPU,4,vLLM,Qwen/Qwen2-72B,1024,16,54.2636507722001,603.8664839850294
AMD MI250 GPU,4,vLLM,Qwen/Qwen2-72B,2048,16,112.91174602260047,580.4179131804611
AMD MI250 GPU,4,vLLM,Qwen/Qwen2-72B,128,32,7.464496244731708,1097.4618690151729
AMD MI250 GPU,4,vLLM,Qwen/Qwen2-72B,256,32,15.332692697398791,1068.5663844798485
AMD MI250 GPU,4,vLLM,Qwen/Qwen2-72B,512,32,31.670516664232128,1034.6531554064397
AMD MI250 GPU,4,vLLM,Qwen/Qwen2-72B,1024,32,65.67859914326787,997.8288339713699
AMD MI250 GPU,4,vLLM,Qwen/Qwen2-72B,2048,32,142.38905403319998,920.5201965134114
AMD MI250 GPU,4,vLLM,Qwen/Qwen2-72B,128,64,9.589091598335653,1708.6081441586934
AMD MI250 GPU,4,vLLM,Qwen/Qwen2-72B,256,64,19.712346005029396,1662.308483812104
AMD MI250 GPU,4,vLLM,Qwen/Qwen2-72B,512,64,40.92517513569425,1601.361503834851
AMD MI250 GPU,4,vLLM,Qwen/Qwen2-72B,1024,64,87.40255607396635,1499.6357759729294
AMD MI250 GPU,4,vLLM,Qwen/Qwen2-72B,2048,64,198.34217908443534,1321.6755064912536
AMD MI250 GPU,1,vLLM,Qwen/Qwen2-7B,128,1,1.8829638043306962,135.95587945515277
AMD MI250 GPU,1,vLLM,Qwen/Qwen2-7B,256,1,3.9617441402345626,129.23600865594668
AMD MI250 GPU,1,vLLM,Qwen/Qwen2-7B,512,1,7.9774387771680875,128.3620004619465
AMD MI250 GPU,1,vLLM,Qwen/Qwen2-7B,1024,1,16.121601954234453,127.03452211596617
AMD MI250 GPU,1,vLLM,Qwen/Qwen2-7B,2048,1,32.366845599232086,126.54924890478604
AMD MI250 GPU,1,vLLM,Qwen/Qwen2-7B,128,16,2.2982605429002434,1782.2174307666335
AMD MI250 GPU,1,vLLM,Qwen/Qwen2-7B,256,16,4.762811360033326,1719.9925381765865
AMD MI250 GPU,1,vLLM,Qwen/Qwen2-7B,512,16,9.87078036586754,1659.8485016093268
AMD MI250 GPU,1,vLLM,Qwen/Qwen2-7B,128,1,1.8688772597359882,136.98063833050466
AMD MI250 GPU,1,vLLM,Qwen/Qwen2-7B,256,1,3.872328115797912,132.22020053290342
AMD MI250 GPU,1,vLLM,Qwen/Qwen2-7B,512,1,7.981956783870313,128.28934404521794
AMD MI250 GPU,1,vLLM,Qwen/Qwen2-7B,1024,1,16.055319227701208,127.55897101481871
AMD MI250 GPU,1,vLLM,Qwen/Qwen2-7B,2048,1,32.193715800405094,127.22979929978943
AMD MI250 GPU,1,vLLM,Qwen/Qwen2-7B,128,16,2.270365075931962,1804.1151369977947
AMD MI250 GPU,1,vLLM,Qwen/Qwen2-7B,256,16,4.743770822498481,1726.896240675763
AMD MI250 GPU,1,vLLM,Qwen/Qwen2-7B,512,16,9.756577518108921,1679.2773869310317
AMD MI250 GPU,1,vLLM,Qwen/Qwen2-7B,1024,16,20.19665207149228,1622.4471206419537
AMD MI250 GPU,1,vLLM,Qwen/Qwen2-7B,2048,16,43.706071408566395,1499.4713065689757
AMD MI250 GPU,1,vLLM,Qwen/Qwen2-7B,128,32,2.7062657511016974,3027.049356355749
AMD MI250 GPU,1,vLLM,Qwen/Qwen2-7B,256,32,5.595370930840727,2928.1347389668476
AMD MI250 GPU,1,vLLM,Qwen/Qwen2-7B,512,32,11.751237902834449,2788.4721823303585
AMD MI250 GPU,1,vLLM,Qwen/Qwen2-7B,1024,32,24.931535689898496,2628.6387174518577
AMD MI250 GPU,1,vLLM,Qwen/Qwen2-7B,2048,32,57.32401962100072,2286.5109750953616
AMD MI250 GPU,1,vLLM,Qwen/Qwen2-7B,128,64,4.004081593701267,4091.8247085107632
AMD MI250 GPU,1,vLLM,Qwen/Qwen2-7B,256,64,9.37522825866763,3495.1682344059386
AMD MI250 GPU,1,vLLM,Qwen/Qwen2-7B,512,64,24.135213385100844,2715.368575960331
AMD MI250 GPU,1,vLLM,Qwen/Qwen2-7B,1024,64,70.48905180196743,1859.4660681240944
AMD MI250 GPU,1,vLLM,Qwen/Qwen2-7B,2048,64,230.86941590059868,1135.4643878549364
AMD MI250 GPU,2,vLLM,Qwen/Qwen2-7B,128,1,1.5511238828990221,165.0416209964743
AMD MI250 GPU,2,vLLM,Qwen/Qwen2-7B,256,1,3.1544609615652006,162.309822894734
AMD MI250 GPU,2,vLLM,Qwen/Qwen2-7B,512,1,6.525923946231584,156.9126469197227
AMD MI250 GPU,2,vLLM,Qwen/Qwen2-7B,1024,1,13.167712355931872,155.5319515373074
AMD MI250 GPU,2,vLLM,Qwen/Qwen2-7B,2048,1,26.30795210756672,155.69436888331205
AMD MI250 GPU,2,vLLM,Qwen/Qwen2-7B,128,16,1.8954462385018511,2160.96870319965
AMD MI250 GPU,2,vLLM,Qwen/Qwen2-7B,512,16,8.199188392032132,1998.2465601012125
AMD MI250 GPU,2,vLLM,Qwen/Qwen2-7B,1024,16,16.766517724866087,1954.371237827306
AMD MI250 GPU,2,vLLM,Qwen/Qwen2-7B,2048,16,35.01077040606955,1871.8811165788723
AMD MI250 GPU,2,vLLM,Qwen/Qwen2-7B,128,32,2.2240885596654456,3683.306568166632
AMD MI250 GPU,2,vLLM,Qwen/Qwen2-7B,256,32,4.637984548967991,3532.568905095995
AMD MI250 GPU,2,vLLM,Qwen/Qwen2-7B,512,32,9.662943498965857,3391.099203209341
AMD MI250 GPU,2,vLLM,Qwen/Qwen2-7B,1024,32,20.00575492766996,3275.8573838849316
AMD MI250 GPU,2,vLLM,Qwen/Qwen2-7B,2048,32,44.056857007270445,2975.0646982913454
AMD MI250 GPU,2,vLLM,Qwen/Qwen2-7B,128,64,2.825258540127349,5799.115290617435
AMD MI250 GPU,2,vLLM,Qwen/Qwen2-7B,256,64,5.860555616800169,5591.278735767914
AMD MI250 GPU,2,vLLM,Qwen/Qwen2-7B,512,64,12.171494360635794,5384.38404177814
AMD MI250 GPU,2,vLLM,Qwen/Qwen2-7B,1024,64,26.58872968586705,4929.607452050253
AMD MI250 GPU,2,vLLM,Qwen/Qwen2-7B,2048,64,63.7273996761709,4113.521049534075
Nvidia GH200 GPU,1,vLLM,meta-llama/Llama-2-7b-hf,128,1,0.8607214980002027,297.42489364421533
Nvidia GH200 GPU,1,vLLM,meta-llama/Llama-2-7b-hf,256,1,1.732882273994619,295.46150230952725
Nvidia GH200 GPU,1,vLLM,meta-llama/Llama-2-7b-hf,512,1,3.608803313007229,283.75057080811007
Nvidia GH200 GPU,1,vLLM,meta-llama/Llama-2-7b-hf,1024,1,7.263120856994647,281.9724523828765
Nvidia GH200 GPU,1,vLLM,meta-llama/Llama-2-7b-hf,2048,1,14.684492567990674,278.9337105817657
Nvidia GH200 GPU,1,vLLM,meta-llama/Llama-2-7b-hf,128,16,1.079980981987319,3792.659378559404
Nvidia GH200 GPU,1,vLLM,meta-llama/Llama-2-7b-hf,256,16,2.293681643990567,3571.550577414697
Nvidia GH200 GPU,1,vLLM,meta-llama/Llama-2-7b-hf,512,16,5.080686409986811,3224.761120425563
Nvidia GH200 GPU,1,vLLM,meta-llama/Llama-2-7b-hf,1024,16,12.195721102005336,2686.843994375369
Nvidia GH200 GPU,1,vLLM,meta-llama/Llama-2-7b-hf,2048,16,32.64236832199094,2007.6974609666677
Nvidia GH200 GPU,1,vLLM,meta-llama/Llama-2-7b-hf,128,32,1.3284674890019232,6166.503936166811
Nvidia GH200 GPU,1,vLLM,meta-llama/Llama-2-7b-hf,256,32,3.038512607003213,5392.111904435707
Nvidia GH200 GPU,1,vLLM,meta-llama/Llama-2-7b-hf,512,32,6.980479696998373,4694.233265099294
Nvidia GH200 GPU,1,vLLM,meta-llama/Llama-2-7b-hf,1024,32,18.035595580004156,3633.7031238745985
Nvidia GH200 GPU,1,vLLM,meta-llama/Llama-2-7b-hf,2048,32,52.236117521999404,2509.221707467034
Nvidia GH200 GPU,1,vLLM,meta-llama/Llama-2-7b-hf,128,64,1.9104164180025691,8576.14070189485
Nvidia GH200 GPU,1,vLLM,meta-llama/Llama-2-7b-hf,256,64,4.274438979002298,7666.035276434902
Nvidia GH200 GPU,1,vLLM,meta-llama/Llama-2-7b-hf,512,64,10.660265997008537,6147.688999354293
Nvidia GH200 GPU,1,vLLM,meta-llama/Llama-2-7b-hf,1024,64,29.807270170000265,4397.316468514394
Nvidia GH200 GPU,1,vLLM,meta-llama/Llama-2-7b-hf,2048,64,109.83405997299997,2386.727760627639
Nvidia GH200 GPU,1,vLLM,meta-llama/Meta-Llama-3-8B,128,1,0.948009251995245,270.039558644818
Nvidia GH200 GPU,1,vLLM,meta-llama/Meta-Llama-3-8B,256,1,1.8871495660132496,271.3086494154461
Nvidia GH200 GPU,1,vLLM,meta-llama/Meta-Llama-3-8B,512,1,3.7843172249995405,270.5904233491219
Nvidia GH200 GPU,1,vLLM,meta-llama/Meta-Llama-3-8B,1024,1,7.540136943003745,271.61310404319306
Nvidia GH200 GPU,1,vLLM,meta-llama/Meta-Llama-3-8B,2048,1,15.297711057006381,267.75247517333804
Nvidia GH200 GPU,1,vLLM,meta-llama/Meta-Llama-3-8B,128,16,1.1057486339996103,3704.2776939134283
Nvidia GH200 GPU,1,vLLM,meta-llama/Meta-Llama-3-8B,256,16,2.278965984005481,3594.612669734476
Nvidia GH200 GPU,1,vLLM,meta-llama/Meta-Llama-3-8B,512,16,4.905629998000222,3339.8360672694293
Nvidia GH200 GPU,1,vLLM,meta-llama/Meta-Llama-3-8B,1024,16,10.66363345400896,3072.8738137263126
Nvidia GH200 GPU,1,vLLM,meta-llama/Meta-Llama-3-8B,2048,16,25.045473989011953,2616.68036423476
Nvidia GH200 GPU,1,vLLM,meta-llama/Meta-Llama-3-8B,128,32,1.2857674609986134,6371.292048126294
Nvidia GH200 GPU,1,vLLM,meta-llama/Meta-Llama-3-8B,256,32,2.677100708009675,6120.053665138692
Nvidia GH200 GPU,1,vLLM,meta-llama/Meta-Llama-3-8B,512,32,5.787154457997531,5662.195512116739
Nvidia GH200 GPU,1,vLLM,meta-llama/Meta-Llama-3-8B,1024,32,13.080077680991963,5010.367797374572
Nvidia GH200 GPU,1,vLLM,meta-llama/Meta-Llama-3-8B,2048,32,31.81401367401122,4119.94542226127
Nvidia GH200 GPU,1,vLLM,meta-llama/Meta-Llama-3-8B,128,64,1.671736606003833,9800.586971152581
Nvidia GH200 GPU,1,vLLM,meta-llama/Meta-Llama-3-8B,256,64,3.6261095340014435,9036.682343084167
Nvidia GH200 GPU,1,vLLM,meta-llama/Meta-Llama-3-8B,512,64,7.97581343400816,8216.842149361257
Nvidia GH200 GPU,1,vLLM,meta-llama/Meta-Llama-3-8B,1024,64,19.29438243599725,6793.272624028685
Nvidia GH200 GPU,1,vLLM,meta-llama/Meta-Llama-3-8B,2048,64,50.57271672898787,5183.5063835860965
Nvidia GH200 GPU,1,vLLM,Qwen/Qwen2-7B,128,1,0.9774873730057152,261.8959661983308
Nvidia GH200 GPU,1,vLLM,Qwen/Qwen2-7B,256,1,1.9349605239985976,264.60488141740046
Nvidia GH200 GPU,1,vLLM,Qwen/Qwen2-7B,512,1,3.8674735599925043,264.772333699415
Nvidia GH200 GPU,1,vLLM,Qwen/Qwen2-7B,1024,1,7.759561803002725,263.9324296904863
Nvidia GH200 GPU,1,vLLM,Qwen/Qwen2-7B,2048,1,15.585157610999886,262.81415319849407
Nvidia GH200 GPU,1,vLLM,Qwen/Qwen2-7B,128,16,1.0727225830050884,3818.321777589137
Nvidia GH200 GPU,1,vLLM,Qwen/Qwen2-7B,256,16,2.200378711000667,3722.9954821161314
Nvidia GH200 GPU,1,vLLM,Qwen/Qwen2-7B,512,16,4.611204101005569,3553.0849732778315
Nvidia GH200 GPU,1,vLLM,Qwen/Qwen2-7B,1024,16,10.231090725996182,3202.786572573321
Nvidia GH200 GPU,1,vLLM,Qwen/Qwen2-7B,2048,16,22.0870276390051,2967.17154843711
Nvidia GH200 GPU,1,vLLM,Qwen/Qwen2-7B,128,32,1.2856430989922956,6371.908351875416
Nvidia GH200 GPU,1,vLLM,Qwen/Qwen2-7B,256,32,2.6454275010037236,6193.327919129748
Nvidia GH200 GPU,1,vLLM,Qwen/Qwen2-7B,512,32,5.562570752997999,5890.801475619772
Nvidia GH200 GPU,1,vLLM,Qwen/Qwen2-7B,1024,32,12.408959796011914,5281.345179397104
Nvidia GH200 GPU,1,vLLM,Qwen/Qwen2-7B,2048,32,29.708361608994892,4411.956530120965
Nvidia GH200 GPU,1,vLLM,Qwen/Qwen2-7B,128,64,1.6916473159944871,9685.233940366677
Nvidia GH200 GPU,1,vLLM,Qwen/Qwen2-7B,256,64,3.467762471002061,9449.320786533342
Nvidia GH200 GPU,1,vLLM,Qwen/Qwen2-7B,512,64,7.334878330992069,8934.844866218253
Nvidia GH200 GPU,1,vLLM,Qwen/Qwen2-7B,1024,64,16.884547541005304,7762.8375697768915
Nvidia GH200 GPU,1,vLLM,Qwen/Qwen2-7B,2048,64,42.19603859000199,6212.526311939456
